,TIME,ADM_NM,TOTAL,population,GENDER,AGE
68912,18,목3동,17456.468,669.48,M,40
68913,18,목4동,15062.717,478.371,M,40
68914,18,목5동,40794.749,1219.208,M,40
68915,18,신월1동,13248.647,526.457,M,40
68916,18,신월2동,11371.802,433.701,M,40
68917,18,신월3동,12405.709,495.447,M,40
68918,18,신월4동,11095.481,390.255,M,40
68919,18,신월5동,9277.396,330.317,M,40
68920,18,신월6동,3762.684,174.271,M,40
68921,18,신월7동,14054.774,520.455,M,40
68922,18,신정1동,15371.999,555.074,M,40
68923,18,신정2동,12747.668,411.653,M,40
68924,18,신정3동,34671.068,1174.57,M,40
68925,18,신정4동,31672.621,1237.962,M,40
68926,18,신정6동,18092.377,590.131,M,40
68927,18,신정7동,20562.19,581.316,M,40
68928,18,염창동,26989.125,1281.275,M,40
68929,18,등촌1동,20911.999,1035.682,M,40
68930,18,등촌2동,12517.699,530.282,M,40
68931,18,등촌3동,37101.715,1519.854,M,40
68932,18,화곡1동,47130.434,2003.094,M,40
68933,18,화곡2동,11534.471,472.146,M,40
68934,18,화곡3동,18725.187,593.151,M,40
68935,18,화곡4동,14311.29,568.982,M,40
68936,18,화곡본동,22235.511,930.492,M,40
68937,18,화곡6동,19382.779,901.857,M,40
68938,18,화곡8동,39101.983,1635.053,M,40
68939,18,가양1동,44656.56,2536.616,M,40
68940,18,가양2동,16478.817,677.93,M,40
68941,18,가양3동,10258.641,554.109,M,40
68942,18,발산1동,31515.704,1140.417,M,40
68943,18,우장산동,32518.416,1257.382,M,40
68944,18,공항동,36157.126,1818.551,M,40
68945,18,방화1동,30292.29,1241.146,M,40
68946,18,방화2동,29445.232,1444.051,M,40
68947,18,방화3동,12909.286,562.371,M,40
68948,18,신도림동,35818.297,1489.091,M,40
68949,18,구로1동,14295.315,589.008,M,40
68950,18,구로2동,32641.711,1491.568,M,40
68951,18,구로3동,41014.614,2514.988,M,40
68952,18,구로4동,19322.189,823.359,M,40
68953,18,구로5동,35246.631,1654.962,M,40
68954,18,가리봉동,10192.358,677.353,M,40
68955,18,고척1동,28793.057,1015.601,M,40
68956,18,고척2동,13342.58,411.814,M,40
68957,18,개봉1동,26865.5,1094.727,M,40
68958,18,개봉2동,20504.691,739.871,M,40
68959,18,개봉3동,18776.235,757.875,M,40
68960,18,오류1동,19000.775,721.249,M,40
68961,18,오류2동,45923.264,1865.287,M,40
68962,18,수궁동,18703.483,669.545,M,40
68963,18,가산동,61552.07,4250.744,M,40
68964,18,독산1동,38753.226,1865.94,M,40
68965,18,독산2동,11613.023,478.036,M,40
68966,18,독산3동,15328.216,584.828,M,40
68967,18,독산4동,11261.67,483.238,M,40
68968,18,시흥1동,26565.757,1035.649,M,40
68969,18,시흥2동,13202.918,421.028,M,40
68970,18,시흥3동,9367.688,396.871,M,40
68971,18,시흥4동,8856.138,311.457,M,40
68972,18,시흥5동,10353.314,405.41,M,40
68973,18,영등포본동,20163.464,840.737,M,40
68974,18,영등포동,55673.23,2506.907,M,40
68975,18,여의동,106336.699,6791.373,M,40
68976,18,당산1동,24875.024,1188.784,M,40
68977,18,당산2동,39050.282,1808.959,M,40
68978,18,도림동,13721.906,524.045,M,40
68979,18,문래동,41298.164,2101.234,M,40
68980,18,양평1동,16488.978,833.476,M,40
68981,18,양평2동,26836.49,1508.324,M,40
68982,18,신길1동,17483.799,670.328,M,40
68983,18,신길3동,11877.098,433.382,M,40
68984,18,신길4동,6501.875,281.697,M,40
68985,18,신길5동,9201.497,376.523,M,40
68986,18,신길6동,19778.411,797.612,M,40
68987,18,신길7동,16176.149,655.182,M,40
68988,18,대림1동,16464.436,661.247,M,40
68989,18,대림2동,17104.839,791.744,M,40
68990,18,대림3동,23691.112,1019.11,M,40
68991,18,노량진1동,37501.227,1376.624,M,40
68992,18,노량진2동,16628.247,702.277,M,40
68993,18,상도1동,42053.538,1158.125,M,40
68994,18,상도2동,19056.525,665.894,M,40
68995,18,상도3동,15059.819,533.514,M,40
68996,18,상도4동,16854.08,645.314,M,40
68997,18,흑석동,33139.2,958.449,M,40
68998,18,사당1동,24304.446,938.565,M,40
68999,18,사당2동,35817.588,1362.748,M,40
69000,18,사당3동,16056.511,606.162,M,40
69001,18,사당4동,12394.614,460.133,M,40
69002,18,사당5동,10257.038,351.083,M,40
69003,18,대방동,39235.955,1426.71,M,40
69004,18,신대방1동,17925.023,648.78,M,40
69005,18,신대방2동,23000.242,984.439,M,40
69006,18,보라매동,14736.144,611.589,M,40
69007,18,청림동,8269.343,270.708,M,40
69008,18,성현동,17933.381,659.508,M,40
69009,18,행운동,20965.763,731.163,M,40
69010,18,낙성대동,25623.387,820.425,M,40
69011,18,청룡동,39097.907,1440.849,M,40
69012,18,은천동,25459.03,887.9,M,40
69013,18,중앙동,13654.663,474.233,M,40
69014,18,인헌동,20807.713,732.942,M,40
69015,18,남현동,23083.766,796.102,M,40
69016,18,서원동,19421.773,823.489,M,40
69017,18,신원동,13297.887,559.589,M,40
69018,18,서림동,13829.479,619.598,M,40
69019,18,신사동,18023.763,656.072,M,40
69020,18,신림동,28585.23,1189.974,M,40
69021,18,난향동,8127.174,286.767,M,40
69022,18,조원동,31659.343,1774.628,M,40
69023,18,대학동,34567.194,1257.469,M,40
69024,18,삼성동,16868.945,619.186,M,40
69025,18,미성동,18094.643,656.62,M,40
69026,18,난곡동,14860.387,565.515,M,40
69027,18,서초1동,31883.089,1580.948,M,40
69028,18,서초2동,48740.783,2907.558,M,40
69029,18,서초3동,70993.907,3652.545,M,40
69030,18,서초4동,43739.492,1989.705,M,40
69031,18,잠원동,30826.82,1581.188,M,40
69032,18,반포본동,6028.959,308.951,M,40
69033,18,반포1동,35001.895,1868.903,M,40
69034,18,반포2동,26467.415,1076.649,M,40
69035,18,반포3동,29427.171,1034.293,M,40
69036,18,반포4동,56084.246,2167.194,M,40
69037,18,방배본동,16714.609,666.575,M,40
69038,18,방배1동,22826.709,940.005,M,40
69039,18,방배2동,20608.957,918.201,M,40
69040,18,방배3동,17278.267,692.884,M,40
69041,18,방배4동,26969.237,1013.193,M,40
69042,18,양재1동,52886.081,2655.805,M,40
69043,18,양재2동,39551.619,2417.698,M,40
69044,18,내곡동,23420.515,977.907,M,40
69045,18,신사동,44352.63,2228.241,M,40
69046,18,논현1동,43601.591,2664.485,M,40
69047,18,논현2동,48718.03,3126.223,M,40
69048,18,압구정동,46964.667,2341.693,M,40
69049,18,청담동,42404.113,2217.824,M,40
69050,18,삼성1동,49289.694,3000.675,M,40
69051,18,삼성2동,35676.579,1917.668,M,40
69052,18,대치1동,28538.285,735.346,M,40
69053,18,대치2동,59115.053,2331.941,M,40
69054,18,대치4동,52129.182,1914.843,M,40
69055,18,역삼1동,114931.135,7403.168,M,40
69056,18,역삼2동,48650.261,2444.742,M,40
69057,18,도곡1동,38291.281,1773.209,M,40
69058,18,도곡2동,26289.0,1053.447,M,40
69059,18,개포1동,19822.58,733.288,M,40
69060,18,개포2동,29601.978,1101.633,M,40
69061,18,개포4동,14190.536,581.23,M,40
69062,18,세곡동,41276.844,1578.855,M,40
69063,18,일원본동,18109.684,590.219,M,40
69064,18,일원1동,13138.878,570.491,M,40
69065,18,개포3동,16522.127,687.378,M,40
69066,18,수서동,24907.381,1166.757,M,40
69067,18,풍납1동,14270.937,532.559,M,40
69068,18,풍납2동,26451.622,1009.718,M,40
69069,18,거여1동,11275.9,419.355,M,40
69070,18,거여2동,16752.483,625.483,M,40
69071,18,마천1동,8144.71,278.197,M,40
69072,18,마천2동,12829.892,456.727,M,40
69073,18,방이1동,23219.019,714.22,M,40
69074,18,방이2동,39766.737,1820.524,M,40
69075,18,오륜동,27689.34,828.716,M,40
69076,18,오금동,32094.555,1137.708,M,40
69077,18,송파1동,26282.975,1008.113,M,40
69078,18,송파2동,14973.157,580.947,M,40
69079,18,석촌동,26738.474,1256.04,M,40
69080,18,삼전동,25927.325,1139.022,M,40
69081,18,가락본동,40843.578,2029.776,M,40
69082,18,가락1동,28733.162,1515.623,M,40
69083,18,가락2동,22552.653,836.436,M,40
69084,18,문정1동,20446.538,1016.186,M,40
69085,18,문정2동,42565.288,2655.163,M,40
69086,18,장지동,28175.507,1226.067,M,40
69087,18,위례동,42115.004,1746.42,M,40
69088,18,잠실본동,37141.83,1497.412,M,40
69089,18,잠실2동,40372.395,1602.625,M,40
69090,18,잠실3동,58164.04,2199.517,M,40
69091,18,잠실4동,15940.312,697.333,M,40
69092,18,잠실6동,53157.325,2634.567,M,40
69093,18,잠실7동,9748.494,385.251,M,40
69094,18,강일동,43175.81,2011.127,M,40
69095,18,상일동,39766.801,1741.422,M,40
69096,18,명일1동,25673.106,895.387,M,40
69097,18,명일2동,16734.993,437.489,M,40
69098,18,고덕1동,21552.188,837.276,M,40
69099,18,고덕2동,22455.222,1013.456,M,40
69100,18,암사1동,27546.153,1119.857,M,40
69101,18,암사2동,13628.038,590.369,M,40
69102,18,암사3동,12232.202,436.482,M,40
69103,18,천호1동,29196.865,1112.432,M,40
69104,18,천호2동,43168.088,1817.012,M,40
69105,18,천호3동,26231.389,1040.726,M,40
69106,18,성내1동,21129.781,804.357,M,40
69107,18,성내2동,24218.284,984.582,M,40
69108,18,성내3동,27386.626,1079.63,M,40
69109,18,길동,60442.298,2351.861,M,40
69110,18,둔촌1동,22435.058,925.899,M,40
69111,18,둔촌2동,23634.947,892.466,M,40
69112,19,청운효자동,15533.663,559.899,M,40
69113,19,사직동,26856.144,1309.123,M,40
69114,19,삼청동,6169.399,253.912,M,40
69115,19,부암동,11436.074,358.865,M,40
69116,19,평창동,16809.288,479.87,M,40
69117,19,무악동,5050.941,163.148,M,40
69118,19,교남동,8209.394,330.306,M,40
69119,19,가회동,5276.095,237.321,M,40
69120,19,종로1·2·3·4가동,71906.69,3448.801,M,40
69121,19,종로5·6가동,13340.233,574.662,M,40
69122,19,이화동,30824.261,1095.005,M,40
69123,19,혜화동,37350.131,879.583,M,40
69124,19,창신1동,7256.983,266.293,M,40
69125,19,창신2동,7520.735,247.376,M,40
69126,19,창신3동,4069.823,173.426,M,40
69127,19,숭인1동,8794.001,348.721,M,40
69128,19,숭인2동,11123.16,366.467,M,40
69129,19,소공동,24300.133,1430.261,M,40
69130,19,회현동,22001.981,1292.007,M,40
69131,19,명동,38004.701,2136.067,M,40
69132,19,필동,16364.483,691.287,M,40
69133,19,장충동,13060.797,530.962,M,40
69134,19,광희동,26214.282,1249.963,M,40
69135,19,을지로동,17515.695,885.505,M,40
69136,19,신당동,20327.643,1102.217,M,40
69137,19,다산동,15888.958,711.992,M,40
69138,19,약수동,13108.896,559.403,M,40
69139,19,청구동,8304.405,317.247,M,40
69140,19,신당5동,7655.439,296.729,M,40
69141,19,동화동,12087.551,454.686,M,40
69142,19,황학동,11186.016,523.54,M,40
69143,19,중림동,8346.325,421.612,M,40
69144,19,후암동,11157.751,446.331,M,40
69145,19,용산2가동,13934.833,612.089,M,40
69146,19,남영동,18671.441,855.068,M,40
69147,19,청파동,22083.162,775.995,M,40
69148,19,원효로1동,18241.68,966.544,M,40
69149,19,원효로2동,12848.586,624.473,M,40
69150,19,효창동,9293.596,348.634,M,40
69151,19,용문동,6985.325,316.311,M,40
69152,19,한강로동,58474.049,2808.471,M,40
69153,19,이촌1동,24782.515,1037.32,M,40
69154,19,이촌2동,8907.752,394.049,M,40
69155,19,이태원1동,13244.598,661.488,M,40
69156,19,이태원2동,10359.426,632.802,M,40
69157,19,한남동,30260.06,1641.032,M,40
69158,19,서빙고동,13231.991,643.308,M,40
69159,19,보광동,7604.201,359.232,M,40
69160,19,왕십리2동,14231.818,565.078,M,40
69161,19,왕십리도선동,28222.37,1213.566,M,40
69162,19,마장동,17562.697,709.206,M,40
69163,19,사근동,26389.4,671.98,M,40
69164,19,행당1동,33727.161,1329.81,M,40
69165,19,행당2동,16789.874,664.088,M,40
69166,19,응봉동,9223.723,427.067,M,40
69167,19,금호1가동,13376.51,600.505,M,40
69168,19,금호2·3가동,18008.486,783.264,M,40
69169,19,금호4가동,11815.001,556.44,M,40
69170,19,옥수동,27486.349,1223.688,M,40
69171,19,성수1가1동,18706.01,867.915,M,40
69172,19,성수1가2동,22728.133,1127.733,M,40
69173,19,성수2가1동,19373.615,824.041,M,40
69174,19,성수2가3동,36502.308,1616.821,M,40
69175,19,송정동,8414.979,378.266,M,40
69176,19,용답동,16148.066,687.468,M,40
69177,19,화양동,44909.175,1139.665,M,40
69178,19,군자동,24640.87,817.327,M,40
69179,19,중곡1동,16165.244,666.708,M,40
69180,19,중곡2동,15701.965,601.126,M,40
69181,19,중곡3동,14449.869,577.06,M,40
69182,19,중곡4동,23330.12,798.252,M,40
69183,19,능동,17777.864,628.893,M,40
69184,19,광장동,33204.631,1189.56,M,40
69185,19,자양1동,24111.823,924.183,M,40
69186,19,자양2동,21624.221,853.005,M,40
69187,19,자양3동,26292.309,996.375,M,40
69188,19,자양4동,33162.701,1174.75,M,40
69189,19,구의1동,20886.286,796.053,M,40
69190,19,구의2동,17790.888,628.622,M,40
69191,19,구의3동,29133.121,1055.203,M,40
69192,19,용신동,39625.304,1597.273,M,40
69193,19,제기동,29080.46,898.674,M,40
69194,19,전농1동,36537.916,1404.095,M,40
69195,19,전농2동,14505.516,497.731,M,40
69196,19,답십리1동,22743.261,995.743,M,40
69197,19,답십리2동,19462.017,789.0,M,40
69198,19,장안1동,33380.663,1655.743,M,40
69199,19,장안2동,30264.649,1344.796,M,40
69200,19,청량리동,20398.587,685.492,M,40
69201,19,회기동,19608.529,426.618,M,40
69202,19,휘경1동,15337.609,484.726,M,40
69203,19,휘경2동,15608.926,536.644,M,40
69204,19,이문1동,28022.469,704.668,M,40
69205,19,이문2동,11072.474,410.724,M,40
69206,19,면목2동,17012.505,657.536,M,40
69207,19,면목4동,14175.047,598.405,M,40
69208,19,면목5동,11512.468,534.028,M,40
69209,19,면목본동,26156.088,951.046,M,40
69210,19,면목7동,15082.137,619.525,M,40
69211,19,면목3·8동,19940.81,755.916,M,40
69212,19,상봉1동,16135.906,654.738,M,40
69213,19,상봉2동,27954.55,982.53,M,40
69214,19,중화1동,13946.344,513.694,M,40
69215,19,중화2동,25489.466,944.619,M,40
69216,19,묵1동,24189.2,918.95,M,40
69217,19,묵2동,19056.996,715.411,M,40
69218,19,망우본동,40908.004,1606.622,M,40
69219,19,망우3동,9234.94,326.462,M,40
69220,19,신내1동,33521.333,1211.162,M,40
69221,19,신내2동,13818.113,533.423,M,40
69222,19,성북동,20137.793,689.036,M,40
69223,19,삼선동,28758.393,969.038,M,40
69224,19,동선동,26519.24,764.405,M,40
69225,19,돈암1동,9234.109,293.0,M,40
69226,19,돈암2동,12068.273,403.965,M,40
69227,19,안암동,29807.225,681.971,M,40
69228,19,보문동,14830.418,543.659,M,40
69229,19,정릉1동,13341.186,487.439,M,40
69230,19,정릉2동,17473.511,635.837,M,40
69231,19,정릉3동,15494.85,386.839,M,40
69232,19,정릉4동,17138.209,583.387,M,40
69233,19,길음1동,35418.29,1277.722,M,40
69234,19,길음2동,20041.339,769.006,M,40
69235,19,종암동,36888.7,1247.732,M,40
69236,19,월곡1동,27487.976,987.92,M,40
69237,19,월곡2동,22594.453,750.43,M,40
69238,19,장위1동,18619.799,670.446,M,40
69239,19,장위2동,12831.723,411.409,M,40
69240,19,장위3동,9829.784,400.572,M,40
69241,19,석관동,26979.939,984.862,M,40
69242,19,삼양동,21540.832,797.408,M,40
69243,19,미아동,21442.459,678.88,M,40
69244,19,송중동,35728.157,1236.627,M,40
69245,19,송천동,22366.776,717.394,M,40
69246,19,삼각산동,17075.092,604.015,M,40
69247,19,번1동,17364.962,666.98,M,40
69248,19,번2동,9069.326,299.484,M,40
69249,19,번3동,13637.249,455.693,M,40
69250,19,수유1동,13621.745,467.892,M,40
69251,19,수유2동,17719.389,649.658,M,40
69252,19,수유3동,27294.548,1055.072,M,40
69253,19,우이동,16439.803,608.094,M,40
69254,19,인수동,24278.458,824.372,M,40
69255,19,창1동,19906.451,681.69,M,40
69256,19,창2동,28847.95,1079.3,M,40
69257,19,창3동,10277.672,341.253,M,40
69258,19,창4동,26205.609,951.819,M,40
69259,19,창5동,19043.665,672.128,M,40
69260,19,도봉1동,16265.173,496.419,M,40
69261,19,도봉2동,18351.701,602.882,M,40
69262,19,쌍문1동,14471.242,467.728,M,40
69263,19,쌍문2동,16606.579,606.836,M,40
69264,19,쌍문3동,16175.556,552.845,M,40
69265,19,쌍문4동,11302.013,349.942,M,40
69266,19,방학1동,26332.502,932.226,M,40
69267,19,방학2동,9856.527,323.147,M,40
69268,19,방학3동,18059.776,560.09,M,40
69269,19,월계1동,21833.944,676.674,M,40
69270,19,월계2동,16438.295,531.955,M,40
69271,19,월계3동,21329.629,797.053,M,40
69272,19,공릉1동,40115.432,1416.564,M,40
69273,19,공릉2동,44881.207,1438.911,M,40
69274,19,하계1동,22968.485,693.096,M,40
69275,19,하계2동,13235.449,422.441,M,40
69276,19,중계본동,21158.379,585.322,M,40
69277,19,중계1동,24856.78,682.341,M,40
69278,19,중계4동,14522.911,431.547,M,40
69279,19,중계2·3동,28820.926,951.483,M,40
69280,19,상계1동,32472.721,1102.616,M,40
69281,19,상계2동,32579.454,1039.943,M,40
69282,19,상계3·4동,19407.754,611.857,M,40
69283,19,상계5동,15802.33,516.932,M,40
69284,19,상계6·7동,44762.934,1473.723,M,40
69285,19,상계8동,15723.215,536.768,M,40
69286,19,상계9동,15533.752,496.855,M,40
69287,19,상계10동,12991.724,439.201,M,40
69288,19,녹번동,29790.949,1063.237,M,40
69289,19,불광1동,25298.766,854.866,M,40
69290,19,불광2동,18540.432,617.992,M,40
69291,19,갈현1동,17883.497,556.478,M,40
69292,19,갈현2동,21206.696,683.955,M,40
69293,19,구산동,22355.717,736.211,M,40
69294,19,대조동,56803.727,2171.957,M,40
69295,19,응암1동,22336.321,853.8,M,40
69296,19,응암2동,14622.501,687.705,M,40
69297,19,응암3동,23155.582,880.473,M,40
69298,19,역촌동,39951.708,1464.755,M,40
69299,19,신사1동,22128.377,746.363,M,40
69300,19,신사2동,12619.6,468.016,M,40
69301,19,증산동,12931.041,528.868,M,40
69302,19,수색동,14358.893,627.149,M,40
69303,19,진관동,54212.704,1684.104,M,40
69304,19,천연동,13254.747,496.201,M,40
69305,19,북아현동,36354.457,1904.525,M,40
69306,19,충현동,41425.616,2067.468,M,40
69307,19,신촌동,65298.901,1597.064,M,40
69308,19,연희동,34827.983,1166.805,M,40
69309,19,홍제1동,21607.479,736.803,M,40
69310,19,홍제3동,15488.583,481.656,M,40
69311,19,홍제2동,9742.647,335.171,M,40
69312,19,홍은1동,13361.751,502.734,M,40
69313,19,홍은2동,20411.515,706.457,M,40
69314,19,남가좌1동,9618.934,368.9,M,40
69315,19,남가좌2동,22734.383,803.607,M,40
69316,19,북가좌1동,12263.755,439.528,M,40
69317,19,북가좌2동,27892.887,1089.837,M,40
69318,19,아현동,28662.18,1334.436,M,40
69319,19,공덕동,32786.341,1510.928,M,40
69320,19,도화동,18998.123,882.133,M,40
69321,19,용강동,23246.507,1104.473,M,40
69322,19,대흥동,24567.961,799.453,M,40
69323,19,염리동,18316.884,854.344,M,40
69324,19,신수동,15579.397,588.429,M,40
69325,19,서강동,28692.695,984.591,M,40
69326,19,서교동,100128.603,3533.293,M,40
69327,19,합정동,22684.144,1059.591,M,40
69328,19,망원1동,19850.84,778.835,M,40
69329,19,망원2동,15814.635,611.008,M,40
69330,19,연남동,19608.034,796.436,M,40
69331,19,성산1동,19011.967,840.543,M,40
69332,19,성산2동,33520.723,1329.588,M,40
69333,19,상암동,46108.808,2473.955,M,40
69334,19,목1동,45421.549,1762.812,M,40
69335,19,목2동,20128.16,749.355,M,40
69336,19,목3동,18260.306,724.991,M,40
69337,19,목4동,15784.43,527.452,M,40
69338,19,목5동,41864.855,1325.012,M,40
69339,19,신월1동,13738.796,550.449,M,40
69340,19,신월2동,11662.819,451.139,M,40
69341,19,신월3동,12574.909,506.63,M,40
69342,19,신월4동,11567.758,419.298,M,40
69343,19,신월5동,9432.139,345.542,M,40
69344,19,신월6동,3855.946,181.186,M,40
69345,19,신월7동,14615.043,550.222,M,40
69346,19,신정1동,15815.125,575.84,M,40
69347,19,신정2동,13221.726,440.008,M,40
69348,19,신정3동,36382.231,1267.284,M,40
69349,19,신정4동,32460.849,1286.681,M,40
69350,19,신정6동,18838.378,633.927,M,40
69351,19,신정7동,21430.863,618.385,M,40
69352,19,염창동,28156.81,1355.823,M,40
69353,19,등촌1동,21222.46,1049.662,M,40
69354,19,등촌2동,13183.928,563.273,M,40
69355,19,등촌3동,36172.066,1462.429,M,40
69356,19,화곡1동,49184.198,2086.32,M,40
69357,19,화곡2동,12149.751,498.877,M,40
69358,19,화곡3동,19509.402,633.29,M,40
69359,19,화곡4동,14814.056,595.875,M,40
69360,19,화곡본동,23598.68,996.026,M,40
69361,19,화곡6동,20399.36,971.917,M,40
